"Aid_Year","Enrollment_Status","COA_Min","COA_Max","EFC_Min","EFC_Max","Pell_Amount"
"2021-2022","HALF_TIME","6000","6099","2901","3000","1550"
"2021-2022","HALF_TIME","6000","6099","3001","3100","1500"
"2021-2022","HALF_TIME","6000","6099","3101","3200","1450"
"2021-2022","HALF_TIME","6000","6099","3201","3300","1400"
"2021-2022","HALF_TIME","6000","6099","3301","3400","1350"
"2021-2022","HALF_TIME","6000","6099","3401","3500","1300"
"2021-2022","HALF_TIME","6000","6099","3501","3600","1250"
"2021-2022","HALF_TIME","6000","6099","3601","3700","1200"
"2021-2022","HALF_TIME","6000","6099","3701","3800","1150"
"2021-2022","HALF_TIME","6000","6099","3801","3900","1100"
"2021-2022","HALF_TIME","6000","6099","3901","4000","1050"
"2021-2022","HALF_TIME","6000","6099","4001","4100","1000"
"2021-2022","HALF_TIME","6000","6099","4101","4200","950"
"2021-2022","HALF_TIME","6000","6099","4201","4300","900"
"2021-2022","HALF_TIME","6000","6099","4301","4400","850"
"2021-2022","HALF_TIME","6000","6099","4401","4500","800"
"2021-2022","HALF_TIME","6000","6099","4501","4600","750"
"2021-2022","HALF_TIME","6000","6099","4601","4700","700"
"2021-2022","HALF_TIME","6000","6099","4701","4800","650"
"2021-2022","HALF_TIME","6100","6199","0","0","3075"
"2021-2022","HALF_TIME","6100","6199","1","100","3050"
"2021-2022","HALF_TIME","6100","6199","101","200","3000"
"2021-2022","HALF_TIME","6100","6199","201","300","2950"
"2021-2022","HALF_TIME","6100","6199","301","400","2900"
"2021-2022","HALF_TIME","6100","6199","401","500","2850"
"2021-2022","HALF_TIME","6100","6199","501","600","2800"
"2021-2022","HALF_TIME","6100","6199","601","700","2750"
"2021-2022","HALF_TIME","6100","6199","701","800","2700"
"2021-2022","HALF_TIME","6100","6199","801","900","2650"
"2021-2022","HALF_TIME","6100","6199","901","1000","2600"
"2021-2022","HALF_TIME","6100","6199","1001","1100","2550"
"2021-2022","HALF_TIME","6100","6199","1101","1200","2500"
"2021-2022","HALF_TIME","6100","6199","1201","1300","2450"
"2021-2022","HALF_TIME","6100","6199","1301","1400","2400"
"2021-2022","HALF_TIME","6100","6199","1401","1500","2350"
"2021-2022","HALF_TIME","6100","6199","1501","1600","2300"
"2021-2022","HALF_TIME","6100","6199","1601","1700","2250"
"2021-2022","HALF_TIME","6100","6199","1701","1800","2200"
"2021-2022","HALF_TIME","6100","6199","1801","1900","2150"
"2021-2022","HALF_TIME","6100","6199","1901","2000","2100"
"2021-2022","HALF_TIME","6100","6199","2001","2100","2050"
"2021-2022","HALF_TIME","6100","6199","2101","2200","2000"
"2021-2022","HALF_TIME","6100","6199","2201","2300","1950"
"2021-2022","HALF_TIME","6100","6199","2301","2400","1900"
"2021-2022","HALF_TIME","6100","6199","2401","2500","1850"
"2021-2022","HALF_TIME","6100","6199","2501","2600","1800"
"2021-2022","HALF_TIME","6100","6199","2601","2700","1750"
"2021-2022","HALF_TIME","6100","6199","2701","2800","1700"
"2021-2022","HALF_TIME","6100","6199","2801","2900","1650"
"2021-2022","HALF_TIME","6100","6199","2901","3000","1600"
"2021-2022","HALF_TIME","6100","6199","3001","3100","1550"
"2021-2022","HALF_TIME","6100","6199","3101","3200","1500"
"2021-2022","HALF_TIME","6100","6199","3201","3300","1450"
"2021-2022","HALF_TIME","6100","6199","3301","3400","1400"
"2021-2022","HALF_TIME","6100","6199","3401","3500","1350"
"2021-2022","HALF_TIME","6100","6199","3501","3600","1300"
"2021-2022","HALF_TIME","6100","6199","3601","3700","1250"
"2021-2022","HALF_TIME","6100","6199","3701","3800","1200"
"2021-2022","HALF_TIME","6100","6199","3801","3900","1150"
"2021-2022","HALF_TIME","6100","6199","3901","4000","1100"
"2021-2022","HALF_TIME","6100","6199","4001","4100","1050"
"2021-2022","HALF_TIME","6100","6199","4101","4200","1000"
"2021-2022","HALF_TIME","6100","6199","4201","4300","950"
"2021-2022","HALF_TIME","6100","6199","4301","4400","900"
"2021-2022","HALF_TIME","6100","6199","4401","4500","850"
"2021-2022","HALF_TIME","6100","6199","4501","4600","800"
"2021-2022","HALF_TIME","6100","6199","4601","4700","750"
"2021-2022","HALF_TIME","6100","6199","4701","4800","700"
"2021-2022","HALF_TIME","6100","6199","4801","4900","650"
"2021-2022","HALF_TIME","6200","6299","0","0","3125"
"2021-2022","HALF_TIME","6200","6299","1","100","3100"
"2021-2022","HALF_TIME","6200","6299","101","200","3050"
"2021-2022","HALF_TIME","6200","6299","201","300","3000"
"2021-2022","HALF_TIME","6200","6299","301","400","2950"
"2021-2022","HALF_TIME","6200","6299","401","500","2900"
"2021-2022","HALF_TIME","6200","6299","501","600","2850"
"2021-2022","HALF_TIME","6200","6299","601","700","2800"
"2021-2022","HALF_TIME","6200","6299","701","800","2750"
"2021-2022","HALF_TIME","6200","6299","801","900","2700"
"2021-2022","HALF_TIME","6200","6299","901","1000","2650"
"2021-2022","HALF_TIME","6200","6299","1001","1100","2600"
"2021-2022","HALF_TIME","6200","6299","1101","1200","2550"
"2021-2022","HALF_TIME","6200","6299","1201","1300","2500"
"2021-2022","HALF_TIME","6200","6299","1301","1400","2450"
"2021-2022","HALF_TIME","6200","6299","1401","1500","2400"
"2021-2022","HALF_TIME","6200","6299","1501","1600","2350"
"2021-2022","HALF_TIME","6200","6299","1601","1700","2300"
"2021-2022","HALF_TIME","6200","6299","1701","1800","2250"
"2021-2022","HALF_TIME","6200","6299","1801","1900","2200"
"2021-2022","HALF_TIME","6200","6299","1901","2000","2150"
"2021-2022","HALF_TIME","6200","6299","2001","2100","2100"
"2021-2022","HALF_TIME","6200","6299","2101","2200","2050"
"2021-2022","HALF_TIME","6200","6299","2201","2300","2000"
"2021-2022","HALF_TIME","6200","6299","2301","2400","1950"
"2021-2022","HALF_TIME","6200","6299","2401","2500","1900"
"2021-2022","HALF_TIME","6200","6299","2501","2600","1850"
"2021-2022","HALF_TIME","6200","6299","2601","2700","1800"
"2021-2022","HALF_TIME","6200","6299","2701","2800","1750"
"2021-2022","HALF_TIME","6200","6299","2801","2900","1700"
"2021-2022","HALF_TIME","6200","6299","2901","3000","1650"
"2021-2022","HALF_TIME","6200","6299","3001","3100","1600"
"2021-2022","HALF_TIME","6200","6299","3101","3200","1550"
"2021-2022","HALF_TIME","6200","6299","3201","3300","1500"
"2021-2022","HALF_TIME","6200","6299","3301","3400","1450"
"2021-2022","HALF_TIME","6200","6299","3401","3500","1400"
"2021-2022","HALF_TIME","6200","6299","3501","3600","1350"
"2021-2022","HALF_TIME","6200","6299","3601","3700","1300"
"2021-2022","HALF_TIME","6200","6299","3701","3800","1250"
"2021-2022","HALF_TIME","6200","6299","3801","3900","1200"
"2021-2022","HALF_TIME","6200","6299","3901","4000","1150"
"2021-2022","HALF_TIME","6200","6299","4001","4100","1100"
"2021-2022","HALF_TIME","6200","6299","4101","4200","1050"
"2021-2022","HALF_TIME","6200","6299","4201","4300","1000"
"2021-2022","HALF_TIME","6200","6299","4301","4400","950"
"2021-2022","HALF_TIME","6200","6299","4401","4500","900"
"2021-2022","HALF_TIME","6200","6299","4501","4600","850"
"2021-2022","HALF_TIME","6200","6299","4601","4700","800"
"2021-2022","HALF_TIME","6200","6299","4701","4800","750"
"2021-2022","HALF_TIME","6200","6299","4801","4900","700"
"2021-2022","HALF_TIME","6200","6299","4901","5000","650"
"2021-2022","HALF_TIME","6300","6399","0","0","3175"
"2021-2022","HALF_TIME","6300","6399","1","100","3150"
"2021-2022","HALF_TIME","6300","6399","101","200","3100"
"2021-2022","HALF_TIME","6300","6399","201","300","3050"
"2021-2022","HALF_TIME","6300","6399","301","400","3000"
"2021-2022","HALF_TIME","6300","6399","401","500","2950"
"2021-2022","HALF_TIME","6300","6399","501","600","2900"
"2021-2022","HALF_TIME","6300","6399","601","700","2850"
"2021-2022","HALF_TIME","6300","6399","701","800","2800"
"2021-2022","HALF_TIME","6300","6399","801","900","2750"
"2021-2022","HALF_TIME","6300","6399","901","1000","2700"
"2021-2022","HALF_TIME","6300","6399","1001","1100","2650"
"2021-2022","HALF_TIME","6300","6399","1101","1200","2600"
"2021-2022","HALF_TIME","6300","6399","1201","1300","2550"
"2021-2022","HALF_TIME","6300","6399","1301","1400","2500"
"2021-2022","HALF_TIME","6300","6399","1401","1500","2450"
"2021-2022","HALF_TIME","6300","6399","1501","1600","2400"
"2021-2022","HALF_TIME","6300","6399","1601","1700","2350"
"2021-2022","HALF_TIME","6300","6399","1701","1800","2300"
"2021-2022","HALF_TIME","6300","6399","1801","1900","2250"
"2021-2022","HALF_TIME","6300","6399","1901","2000","2200"
"2021-2022","HALF_TIME","6300","6399","2001","2100","2150"
"2021-2022","HALF_TIME","6300","6399","2101","2200","2100"
"2021-2022","HALF_TIME","6300","6399","2201","2300","2050"
"2021-2022","HALF_TIME","6300","6399","2301","2400","2000"
"2021-2022","HALF_TIME","6300","6399","2401","2500","1950"
"2021-2022","HALF_TIME","6300","6399","2501","2600","1900"
"2021-2022","HALF_TIME","6300","6399","2601","2700","1850"
"2021-2022","HALF_TIME","6300","6399","2701","2800","1800"
"2021-2022","HALF_TIME","6300","6399","2801","2900","1750"
"2021-2022","HALF_TIME","6300","6399","2901","3000","1700"
"2021-2022","HALF_TIME","6300","6399","3001","3100","1650"
"2021-2022","HALF_TIME","6300","6399","3101","3200","1600"
"2021-2022","HALF_TIME","6300","6399","3201","3300","1550"
"2021-2022","HALF_TIME","6300","6399","3301","3400","1500"
"2021-2022","HALF_TIME","6300","6399","3401","3500","1450"
"2021-2022","HALF_TIME","6300","6399","3501","3600","1400"
"2021-2022","HALF_TIME","6300","6399","3601","3700","1350"
"2021-2022","HALF_TIME","6300","6399","3701","3800","1300"
"2021-2022","HALF_TIME","6300","6399","3801","3900","1250"
"2021-2022","HALF_TIME","6300","6399","3901","4000","1200"
"2021-2022","HALF_TIME","6300","6399","4001","4100","1150"
"2021-2022","HALF_TIME","6300","6399","4101","4200","1100"
"2021-2022","HALF_TIME","6300","6399","4201","4300","1050"
"2021-2022","HALF_TIME","6300","6399","4301","4400","1000"
"2021-2022","HALF_TIME","6300","6399","4401","4500","950"
"2021-2022","HALF_TIME","6300","6399","4501","4600","900"
"2021-2022","HALF_TIME","6300","6399","4601","4700","850"
"2021-2022","HALF_TIME","6300","6399","4701","4800","800"
"2021-2022","HALF_TIME","6300","6399","4801","4900","750"
"2021-2022","HALF_TIME","6300","6399","4901","5000","700"
"2021-2022","HALF_TIME","6300","6399","5001","5100","650"
"2021-2022","HALF_TIME","6400","6494","0","0","3224"
"2021-2022","HALF_TIME","6400","6494","1","100","3199"
"2021-2022","HALF_TIME","6400","6494","101","200","3149"
"2021-2022","HALF_TIME","6400","6494","201","300","3099"
"2021-2022","HALF_TIME","6400","6494","301","400","3049"
"2021-2022","HALF_TIME","6400","6494","401","500","2999"
"2021-2022","HALF_TIME","6400","6494","501","600","2949"
"2021-2022","HALF_TIME","6400","6494","601","700","2899"
"2021-2022","HALF_TIME","6400","6494","701","800","2849"
"2021-2022","HALF_TIME","6400","6494","801","900","2799"
"2021-2022","HALF_TIME","6400","6494","901","1000","2749"
"2021-2022","HALF_TIME","6400","6494","1001","1100","2699"
"2021-2022","HALF_TIME","6400","6494","1101","1200","2649"
"2021-2022","HALF_TIME","6400","6494","1201","1300","2599"
"2021-2022","HALF_TIME","6400","6494","1301","1400","2549"
"2021-2022","HALF_TIME","6400","6494","1401","1500","2499"
"2021-2022","HALF_TIME","6400","6494","1501","1600","2449"
"2021-2022","HALF_TIME","6400","6494","1601","1700","2399"
"2021-2022","HALF_TIME","6400","6494","1701","1800","2349"
"2021-2022","HALF_TIME","6400","6494","1801","1900","2299"
"2021-2022","HALF_TIME","6400","6494","1901","2000","2249"
"2021-2022","HALF_TIME","6400","6494","2001","2100","2199"
"2021-2022","HALF_TIME","6400","6494","2101","2200","2149"
"2021-2022","HALF_TIME","6400","6494","2201","2300","2099"
"2021-2022","HALF_TIME","6400","6494","2301","2400","2049"
"2021-2022","HALF_TIME","6400","6494","2401","2500","1999"
"2021-2022","HALF_TIME","6400","6494","2501","2600","1949"
"2021-2022","HALF_TIME","6400","6494","2601","2700","1899"
"2021-2022","HALF_TIME","6400","6494","2701","2800","1849"
"2021-2022","HALF_TIME","6400","6494","2801","2900","1799"
"2021-2022","HALF_TIME","6400","6494","2901","3000","1749"
"2021-2022","HALF_TIME","6400","6494","3001","3100","1699"
"2021-2022","HALF_TIME","6400","6494","3101","3200","1649"
"2021-2022","HALF_TIME","6400","6494","3201","3300","1599"
"2021-2022","HALF_TIME","6400","6494","3301","3400","1549"
"2021-2022","HALF_TIME","6400","6494","3401","3500","1499"
"2021-2022","HALF_TIME","6400","6494","3501","3600","1449"
"2021-2022","HALF_TIME","6400","6494","3601","3700","1399"
"2021-2022","HALF_TIME","6400","6494","3701","3800","1349"
"2021-2022","HALF_TIME","6400","6494","3801","3900","1299"
"2021-2022","HALF_TIME","6400","6494","3901","4000","1249"
"2021-2022","HALF_TIME","6400","6494","4001","4100","1199"
"2021-2022","HALF_TIME","6400","6494","4101","4200","1149"
"2021-2022","HALF_TIME","6400","6494","4201","4300","1099"
"2021-2022","HALF_TIME","6400","6494","4301","4400","1049"
"2021-2022","HALF_TIME","6400","6494","4401","4500","999"
"2021-2022","HALF_TIME","6400","6494","4501","4600","949"
"2021-2022","HALF_TIME","6400","6494","4601","4700","899"
"2021-2022","HALF_TIME","6400","6494","4701","4800","849"
"2021-2022","HALF_TIME","6400","6494","4801","4900","799"
"2021-2022","HALF_TIME","6400","6494","4901","5000","749"
"2021-2022","HALF_TIME","6400","6494","5001","5100","699"
"2021-2022","HALF_TIME","6400","6494","5101","5200","649"
"2021-2022","HALF_TIME","6495","999999","0","0","3248"
"2021-2022","HALF_TIME","6495","999999","1","100","3223"
"2021-2022","HALF_TIME","6495","999999","101","200","3173"
"2021-2022","HALF_TIME","6495","999999","201","300","3123"
"2021-2022","HALF_TIME","6495","999999","301","400","3073"
"2021-2022","HALF_TIME","6495","999999","401","500","3023"
"2021-2022","HALF_TIME","6495","999999","501","600","2973"
"2021-2022","HALF_TIME","6495","999999","601","700","2923"
"2021-2022","HALF_TIME","6495","999999","701","800","2873"
"2021-2022","HALF_TIME","6495","999999","801","900","2823"
"2021-2022","HALF_TIME","6495","999999","901","1000","2773"
"2021-2022","HALF_TIME","6495","999999","1001","1100","2723"
"2021-2022","HALF_TIME","6495","999999","1101","1200","2673"
"2021-2022","HALF_TIME","6495","999999","1201","1300","2623"
"2021-2022","HALF_TIME","6495","999999","1301","1400","2573"
"2021-2022","HALF_TIME","6495","999999","1401","1500","2523"
"2021-2022","HALF_TIME","6495","999999","1501","1600","2473"
"2021-2022","HALF_TIME","6495","999999","1601","1700","2423"
"2021-2022","HALF_TIME","6495","999999","1701","1800","2373"
"2021-2022","HALF_TIME","6495","999999","1801","1900","2323"
"2021-2022","HALF_TIME","6495","999999","1901","2000","2273"
"2021-2022","HALF_TIME","6495","999999","2001","2100","2223"
"2021-2022","HALF_TIME","6495","999999","2101","2200","2173"
"2021-2022","HALF_TIME","6495","999999","2201","2300","2123"
"2021-2022","HALF_TIME","6495","999999","2301","2400","2073"
"2021-2022","HALF_TIME","6495","999999","2401","2500","2023"
"2021-2022","HALF_TIME","6495","999999","2501","2600","1973"
"2021-2022","HALF_TIME","6495","999999","2601","2700","1923"
"2021-2022","HALF_TIME","6495","999999","2701","2800","1873"
"2021-2022","HALF_TIME","6495","999999","2801","2900","1823"
"2021-2022","HALF_TIME","6495","999999","2901","3000","1773"
"2021-2022","HALF_TIME","6495","999999","3001","3100","1723"
"2021-2022","HALF_TIME","6495","999999","3101","3200","1673"
"2021-2022","HALF_TIME","6495","999999","3201","3300","1623"
"2021-2022","HALF_TIME","6495","999999","3301","3400","1573"
"2021-2022","HALF_TIME","6495","999999","3401","3500","1523"
"2021-2022","HALF_TIME","6495","999999","3501","3600","1473"
"2021-2022","HALF_TIME","6495","999999","3601","3700","1423"
"2021-2022","HALF_TIME","6495","999999","3701","3800","1373"
"2021-2022","HALF_TIME","6495","999999","3801","3900","1323"
"2021-2022","HALF_TIME","6495","999999","3901","4000","1273"
"2021-2022","HALF_TIME","6495","999999","4001","4100","1223"
"2021-2022","HALF_TIME","6495","999999","4101","4200","1173"
"2021-2022","HALF_TIME","6495","999999","4201","4300","1123"
"2021-2022","HALF_TIME","6495","999999","4301","4400","1073"
"2021-2022","HALF_TIME","6495","999999","4401","4500","1023"
"2021-2022","HALF_TIME","6495","999999","4501","4600","973"
"2021-2022","HALF_TIME","6495","999999","4601","4700","923"
"2021-2022","HALF_TIME","6495","999999","4701","4800","873"
"2021-2022","HALF_TIME","6495","999999","4801","4900","823"
"2021-2022","HALF_TIME","6495","999999","4901","5000","773"
"2021-2022","HALF_TIME","6495","999999","5001","5100","723"
"2021-2022","HALF_TIME","6495","999999","5101","5200","673"
"2021-2022","LESS_THAN_HALF_TIME","2600","2699","0","0","663"
"2021-2022","LESS_THAN_HALF_TIME","2600","2699","1","100","650"
"2021-2022","LESS_THAN_HALF_TIME","2700","2799","0","0","688"
"2021-2022","LESS_THAN_HALF_TIME","2700","2799","1","100","675"
"2021-2022","LESS_THAN_HALF_TIME","2700","2799","101","200","650"
"2021-2022","LESS_THAN_HALF_TIME","2800","2899","0","0","713"
"2021-2022","LESS_THAN_HALF_TIME","2800","2899","1","100","700"
"2021-2022","LESS_THAN_HALF_TIME","2800","2899","101","200","675"
"2021-2022","LESS_THAN_HALF_TIME","2800","2899","201","300","650"
"2021-2022","LESS_THAN_HALF_TIME","2900","2999","0","0","738"
"2021-2022","LESS_THAN_HALF_TIME","2900","2999","1","100","725"
"2021-2022","LESS_THAN_HALF_TIME","2900","2999","101","200","700"
"2021-2022","LESS_THAN_HALF_TIME","2900","2999","201","300","675"
"2021-2022","LESS_THAN_HALF_TIME","2900","2999","301","400","650"
"2021-2022","LESS_THAN_HALF_TIME","3000","3099","0","0","763"
"2021-2022","LESS_THAN_HALF_TIME","3000","3099","1","100","750"
"2021-2022","LESS_THAN_HALF_TIME","3000","3099","101","200","725"
"2021-2022","LESS_THAN_HALF_TIME","3000","3099","201","300","700"
"2021-2022","LESS_THAN_HALF_TIME","3000","3099","301","400","675"
"2021-2022","LESS_THAN_HALF_TIME","3000","3099","401","500","650"
"2021-2022","LESS_THAN_HALF_TIME","3100","3199","0","0","788"
"2021-2022","LESS_THAN_HALF_TIME","3100","3199","1","100","775"
"2021-2022","LESS_THAN_HALF_TIME","3100","3199","101","200","750"
"2021-2022","LESS_THAN_HALF_TIME","3100","3199","201","300","725"
"2021-2022","LESS_THAN_HALF_TIME","3100","3199","301","400","700"
"2021-2022","LESS_THAN_HALF_TIME","3100","3199","401","500","675"
"2021-2022","LESS_THAN_HALF_TIME","3100","3199","501","600","650"
"2021-2022","LESS_THAN_HALF_TIME","3200","3299","0","0","813"
"2021-2022","LESS_THAN_HALF_TIME","3200","3299","1","100","800"
"2021-2022","LESS_THAN_HALF_TIME","3200","3299","101","200","775"
